user_name,is_expert_reviewer,user_level,user_id,skin_types,age_range,is_repurchase,is_recommended,star_effectiveness,star_packaging,star_texture,star_value_for_money,source,created_at,total_likes,is_verified_purchase,details,duration_of_used,product_id,product_name,product_size,_source_file
ZerlienFrancisca,False,Super Star,62963d9f84f52f1c584ee993,Kulit Kering;Stretch Mark;Pori Besar;Kantung Mata;Komedo,25 - 29 th,yes,yes,5.0,4,4.0,3,review-ios,2023-05-28T17:19:28.315Z,0,True,Tau produk ini dr youtube .. beauty blogger review terus cobain dan emang ternyata se enak itu.. ga bikin lengket di kulit dan ga ninggalin warna sama sekali jadi bener bener natural pas abis pake ini tp berasa lembab,1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
YeanVP,False,Rising Star,62937ee0ad2a6e5d44ef4719,,35 - 39 th,yes,yes,5.0,5,5.0,5,review-android,2023-05-28T11:05:16.918Z,0,True,"selalu repurchase, karena sebagus itu..sudah ada moisturizer nya,,paket komplit ............................trima kasih socio krn pengirimannya cepet.",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
lailanawa,False,Super Star,5cad63cc2e2a0300055476c1,Kulit Kombinasi;Jerawat;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,19 - 24 th,yes,yes,5.0,5,5.0,5,review-android,2023-05-28T09:29:23.831Z,0,True,awalnya saya coba-coba eh kok bagus jadi ketagihan makenya. bikin glowing pas dipake tidak bikin kulit saya ngamuk (aka cocok). tapi dia bikin perih mata kalo kena air 🙂👍,1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
HasnaSuhailah,False,Super Star,61c7f2a4ff1668ff6d8827b9,Kulit Kering,19 - 24 th,yes,yes,5.0,5,4.0,4,review-ios,2023-05-28T07:33:51.173Z,0,True,"salah satu sunscreen yang kukira akan susah diapply, ternyata gampangg 🫶🏻 tekstur nya krim dan agak thick tapi langsung nyerep di kulitku yang kering, ga kasih white cast tapi ada sedikit tone up karena kulitku memang cool undertone",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
anastasyad0808,False,Rising Star,626e30e765fabe696b4a337a,Kulit Normal;Kulit Kombinasi;Jerawat;Pori Besar;Dark Circle;Komedo,< 18 th,yes,yes,5.0,5,5.0,3,review-android,2023-05-28T05:16:04.880Z,0,True,"penasaran karena lihat orng review dan akhirnya beli di offline storenya sociolla. saat pertama kali coba, teksturnya lembut, kental tp gampang di apply. hasilnya saat memakai, muka tetap lembab",Less than 1 Week,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
sonya2313,False,Super Star,5e476948e273f4c4433636ad,Kulit Berminyak;Jerawat;Kantung Mata;Komedo,25 - 29 th,yes,yes,5.0,5,5.0,5,review-android,2023-05-28T03:03:04.739Z,0,True,"awalnya iseng coba2 aja, ternyata oke banget loh produknya ini, teksturnya sih yang bikin aku seneng banget. aromanya juga nggak strong yang kyk gimana gitu, tapi lebih ke calm.",More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
ChristineMoron,False,Rising Star,63abe9db42ef756a5ec63e97,Kulit Berminyak,25 - 29 th,yes,yes,5.0,5,5.0,5,review-ios,2023-05-27T09:06:10.076Z,0,True,"Pembelian kedua, karena cocok di kulit ku. Awet juga karena 1 item ini aku bisa pake sampai kurang lebih 6 bulan. Walaupun apply nya dikit2, tapi efeknya ttp berasa. Kulit jadi lembab, kenyal, dan terproteksi dari paparan matahari. Highly recommended product!",More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
Adeliadesii12,False,Rising Star,5d7114966b4af30007367695,Kulit Kombinasi;Kulit Sensitif;Skin Tightening;Jerawat;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,< 18 th,yes,yes,5.0,5,5.0,4,review-android,2023-05-27T05:14:39.063Z,0,True,"agak pricey, tapi emang ini sunscreen best banget, worth every penny! dia tekstur nya enak kaya cream tanpa whitecast juga bener-bener kaya lagi pakai moisturizer",More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
Itschocobee,False,Rising Star,5c1aaa443b351a3320abace6,Kulit Kombinasi;Kulit Sensitif;Komedo;Pori Besar;Jerawat,30 - 34 th,yes,yes,5.0,5,5.0,5,soco-web-desktop,2023-05-27T04:25:51.235Z,0,True,"Udah gonta ganti sunscreen, so far ini yang paling cocok!!
Biasanya banyak yang bikin mata perih ga ketulungan, breakout, dan tambah berminyak.
Tapi yang ini ga, recommend dhe!",More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
agnesflo16,False,Rising Star,5f510446910e9ddf634aac8b,Kulit Kombinasi;Kulit Sensitif;Jerawat;Pori Besar;Komedo,< 18 th,yes,yes,5.0,5,5.0,5,review-ios,2023-05-27T03:52:05.333Z,0,True,"Enak bangett , tekstur nya ringan , cepet nyerap ke muka , wangi nya juga enak menenangkan gituu , udah botol ke 3 , harganya juga worth it. Bakal repurchase lagi sihh",More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
zerlina15,False,Rising Star,5d3523369b364f000799dc49,Kulit Berminyak;Kulit Kombinasi;Jerawat;Flek;Pori Besar;Kantung Mata;Komedo,19 - 24 th,yes,yes,5.0,5,5.0,5,review-ios,2023-05-27T01:49:58.196Z,0,True,"Salah satu sunscreen yang cocok di wajah ku,karena beberapa sunscreen yang pernah di coba pasti bikin wajah jadi breakout ini juga ga bikin whitecast samsek",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
Adeandrilla99,False,Super Star,60c8081a5e9d84207bccb935,Kulit Sensitif;Jerawat;Flek;Pori Besar;Dark Circle,19 - 24 th,yes,yes,5.0,5,5.0,4,review-ios,2023-05-27T01:37:21.115Z,0,True,"Sunscreen yang nyaman bngt dipakai, no whitecase, wajah jadi kelihatan glowing sehat ya walaupun sedikit lengket, but overall so good! Menurut aku juga ini tipe sunscreen yang aman buat kulit sensitif kayak aku",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
fzeskafelicia,False,Super Star,6384bdbd359dc1c4c85b6e40,Kulit Kering;Kulit Kombinasi;Stretch Mark;Pori Besar;Kantung Mata;Komedo,25 - 29 th,yes,yes,5.0,5,5.0,5,review-ios,2023-05-26T23:37:16.746Z,0,True,"Suka banget sama sunscreen ini ! Ngga ada white cast, melembabkan, nyerepnya cepet, buat base make up juga oke banget ngga pada crack itu make up (mungkin karena saya bukan tipe make up dempul 😂). Ngga pernah perih di kulit dan udah beli kesekian kalinya.",6 Months - 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
ShandraAngela,False,Super Star,622dabbf71e6402b95dbf8a5,Kulit Berminyak;Jerawat;Flek;Kulit Kusam;Kantung Mata,19 - 24 th,yes,yes,5.0,5,5.0,5,review-ios,2023-05-26T17:01:35.120Z,0,True,"Saya selalu mennggunakan sunscreen cosrx emang gak pernah mengecewakan,gak whitecas,dan gak berbau yang sengat juga,dan gak bikin wajah jadi oily ini sih yang aku suka sama produk sunscreen yang satu ini apalagi spf nya sudah 50+ jadi yahh gak diragukan lagi yah",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
nesha2112,False,Super Star,6117cc4f22041f0e7f0332f0,Kulit Kombinasi;Kulit Sensitif,19 - 24 th,yes,yes,4.0,5,5.0,4,review-ios,2023-05-26T14:42:05.840Z,0,True,"bener2 ngga ninggalin white cast sama sekali dan ringan banget pas di apply di muka, recommend sii so far, dia sekalian ngelembabkan muka juga apalagi buat yg kulit kering",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
sendinher,False,Rising Star,5e5f15505eb8f778561f6aa8,,25 - 29 th,yes,yes,5.0,5,5.0,5,review-android,2023-05-26T14:24:14.316Z,0,True,"Awal di apply emg kaya basah bgt dan butuh waktu rest before applying make up. Tapi setelah itu efeknya enak bgt, nggak kering. So far cocok bgt buat sehari2.",Less than 1 Week,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
rahmadianti,False,SOCO Star,62188b505ed6e937f0b889d3,,25 - 29 th,yes,yes,5.0,5,5.0,5,review-android,2023-05-26T10:40:22.272Z,0,True,sunscreeen paling best lah aku belikan buat cowok aku tuh nyaman dia pake gak cair juga dia pake juga nyaman gak bikin risih gak bikin muka putih kek pocong good lah,1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
greydefan,False,SOCO Star,643cb91d0af3be7b4b48c850,Kulit Normal;Cellulite,19 - 24 th,yes,yes,5.0,5,5.0,5,review-ios,2023-05-26T09:45:48.446Z,0,True,"Udah dari 2017 atau 2018 pake ini. Cocok. Ga ada white cast, hasilnya malah dewy glowing gitu, di pake dari pagi smpe malem juga oke aja ga bikin breakout",More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
natashaerikaa,False,Rising Star,6187489677f047b2808389d6,Kulit Normal;Kulit Berminyak,19 - 24 th,yes,yes,5.0,5,5.0,5,soco-web-desktop,2023-05-26T04:45:54.448Z,0,True,produk ini bagus banget di kulit aku dan sangat ampuh untuk melindungi kulit dari sinar matahari tapi tentunya tetap rutin apply 3 jam sekali ya untuk hasil yang maksimal,More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
nicolamalvac,False,Rising Star,5c1ab77b3b351a3320eb1a69,Kulit Kombinasi;Kulit Sensitif,25 - 29 th,no,yes,3.0,5,5.0,5,review-ios,2023-05-25T21:33:02.254Z,0,True,"Sunscreen ini hits pada jamannya tapi aku ga cocok 🥲 huhhuhu sedih banget. Padahal secara tekstur dan feel pakenya enak sih, cuma setelah semunggu pake ini mukaku jadi jerawatan jadi ku stop deh",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
arhabn,False,Super Star,5dca7143a8dff8b868e03e51,Kulit Kombinasi;Jerawat;Kulit Kusam;Kantung Mata;Dark Circle,19 - 24 th,yes,yes,5.0,5,5.0,5,review-ios,2023-05-25T18:51:56.991Z,0,True,"keliatannya tebel tapi pas dipake ringan banget, ga greasy, ga whitecast, ga bikin jerawatan buat aku yang kombinasi. mantep banget pokoknya sunscreen ini!",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
afeola,False,Rising Star,643b9f39e963b78f64c220dc,Kulit Berminyak;Kulit Kombinasi;Kulit Sensitif,< 18 th,no,no,3.0,4,3.0,3,review-android,2023-05-25T15:16:24.835Z,0,True,Pas diaplikasikan ke muka aku malah bikin berminyak padahal masih pagi. Agak disayangkan dengan harga segini ga cocok di muka aku dan malah bikin kusam banget. Jadi aku pakai di tangan aja,1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
adinosaur,False,Super Star,620ceec18e47a35ff2c3c3fe,Kulit Berminyak;Kulit Sensitif,< 18 th,yes,yes,4.0,3,4.0,3,review-ios,2023-05-25T14:53:52.802Z,0,True,"aku belom pernah nyoba ss selain ini karena emang cocok di aku, setelah pake pasti bikin muka lebih putih kayak pake bedak tapi lama lama nyatu kok. di aku ini lumayan bikin berminyak tapi tetep nyaman dipakenya",6 Months - 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
dewistefanie,False,SOCO Star,5cd4e7f46109620005570f9c,Kulit Berminyak;Kulit Kombinasi;Flek;Pori Besar;Kulit Kusam;Dark Circle;Komedo,19 - 24 th,maybe,yes,5.0,5,5.0,4,review-ios,2023-05-25T09:14:37.710Z,0,False,salah satu sunscreen yang paling aku suka. teksturnya enakeun banget. ga bikin berminyak dikulit aku yang combination. minusnya cuman diharganya yang lumayan pricey buat pelajar sih hehehe,More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
MichelleGo01,False,Diva Star,5f6f3eb1b3534f047be13565,Kulit Kering;Kulit Sensitif;Flek;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle,19 - 24 th,yes,yes,5.0,5,5.0,5,review-android,2023-05-25T07:45:32.826Z,0,True,kalau cari sunscreen ini worth banget !!! dari 1 sampai 10 nilainya 9.9 !!! untuk harga emang agak pricey tapi setimpal untuk kualitas produk yang kita dapet.,More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
walkinghuman,False,Diva Star,5cb9ef53fc26700006de8e0b,Kulit Kering;Stretch Mark;Kantung Mata;Dark Circle,19 - 24 th,yes,yes,5.0,5,5.0,5,review-ios,2023-05-25T06:40:53.402Z,0,True,"teksturnya overall enak, cmn kadang emang agak lengket. aromanya aman sih ga ganggu, ga bikin minyak ga bikin kering. kelembapan nya oke juga, mudah di blend, ga white cast",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
AiliRusli,False,Rising Star,6385568040e643659b32af23,Kulit Kering;Flek,> 40 th,yes,yes,5.0,5,5.0,5,review-android,2023-05-25T06:36:14.628Z,0,True,"Sebelumnya pakai suncreen merk az***e tidak cocok, ganti merk cosrx , menurut aku lbh enak dipakai, ringan di wajah, tidak bikin kulit kering dan warna kulit sedikit naik",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
reginamp,False,Rising Star,5e1de6afc780975fcf092c92,Kulit Berminyak;Jerawat,25 - 29 th,yes,yes,5.0,5,4.0,5,review-android,2023-05-25T02:09:52.060Z,0,True,"baru pake 1 minggu sejauh ini gaada efek aneh2, tapi white castnya agak banyak jadi perlu di usap agaak lama. ga bikin muka jadi basah berminyak. recommended",Less than 1 Week,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
dyrla110109,False,Rising Star,5c1abce63b351a3320f1cc9d,Kulit Sensitif;Jerawat;Aging;Flek,35 - 39 th,yes,yes,5.0,5,5.0,5,review-android,2023-05-24T18:02:24.555Z,0,True,sunscreen yang melembabkan. ga white cast . aman buat kulit berjerawat. walaupun tekstur agak oily tapi sebagus itu di kulit. setiap kali re- apply juga mudah.,6 Months - 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
theresajovita13,False,Rising Star,5db1eb9ea434e766efdc8c37,Kulit Kombinasi;Jerawat;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,19 - 24 th,yes,yes,5.0,5,5.0,5,review-ios,2023-05-24T17:26:58.538Z,0,True,Sangat melebabkan dan juga ga bikin white cast. Super recommended.   Hsjsjsjsjsjsjsjsjjsjsjsjdjsjsjsjdjjdjdjdjdjdjdjdjdjdjjdjdjdjdjdjdjdjdjdjdjdjjdjdjd,6 Months - 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
retnoutary,False,Rising Star,5ff06cdf9bc2180f71ab8189,Kulit Kering;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,25 - 29 th,yes,yes,5.0,5,5.0,5,review-android,2023-05-24T14:46:49.266Z,0,True,"sunblock nyaa rmang terbaik, gak lengket dikulit,, dan gak bikin kulit jadi overwhite,, pokoknya sunblocknyaa trbaik.. selama aku pakai tidak pernah ada keluhan.. the best deh",More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
aldrianputra,False,SOCO Star,606eff2a3ff82e11c9b0323b,Kulit Normal,19 - 24 th,yes,yes,5.0,4,5.0,4,review-android,2023-05-24T13:05:36.624Z,1,True,"Untuk kulit normal ini oke banget sih,pertama pakai 5 menit pertama dikulit jadi abu-abu tapi lama lama oke ga whitecast.tips dari ku pake ini jangan langsung keringetan maksudnga biar meresap sekitar 15 menit agar ga lengkt",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
AngelPatrichia,False,Super Star,60e1ef82605d89670b7f2590,Kulit Berminyak;Kantung Mata;Komedo,19 - 24 th,yes,yes,5.0,5,5.0,5,review-ios,2023-05-24T12:24:25.608Z,0,True,"Pertama kali nyobak beli merek cosrx, kmrn beli tonner nya cocok semoga kali ini sunscreen nya cocok, direkomendasi untuk kulit kering, semoga cocok dan bisa repurchase lagi",Less than 1 Week,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
Nazlaazhra,False,Rising Star,5c1ab6003b351a3320e7e065,Kulit Kering;Dark Circle,19 - 24 th,yes,yes,5.0,5,5.0,5,review-ios,2023-05-24T10:33:30.230Z,0,True,Sunscreen ini bener-bener cocok di gue!! kalo lagi males pake moist bisa langsung pake ini ss karna di kulit gue yg kering ini melembabkan!! ga pernah nyesel pake ini produk pastinya akan selalu beli lagii,1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
philiadevita,False,Super Star,60c41a3cdbe8bd57d12b7209,,30 - 34 th,yes,yes,5.0,5,5.0,5,review-android,2023-05-24T05:07:27.339Z,0,True,"suncream andalan, adem di kulit karena aloe veranya, ga lengket di kulit, ga bikin jerawat, spf nya juga pas untuk kulit sensitif, kemasan ok simpel ga bocor",More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
AnitaNeilan,False,Diva Star,5eec6ba03bc3b76f08f8670a,Kulit Normal;Kulit Kombinasi;Cellulite;Stretch Mark;Jerawat;Aging;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle,30 - 34 th,yes,yes,5.0,5,5.0,5,review-android,2023-05-24T04:07:22.060Z,0,True,"Sunscreen kesayangan! Teksturnya nyaman di kulit yang berminyak, cepat meresap, ga white cast, ga bikin komedoan. Efektif banget semenjak rutin pakai sunscreen cosrx kulit wajah jadi better, ga kusam, dan improve texture. percuma loh skincare-an tapi ga dilindungi kulitnya.",6 Months - 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
putrinabilah09,False,Rising Star,627772a9fcb66a85f6df31a7,Kulit Kering;Flek;Pori Besar;Kulit Kusam;Dark Circle;Komedo,25 - 29 th,yes,yes,5.0,5,5.0,5,review-ios,2023-05-24T01:49:29.736Z,0,True,"Ini produk bagus bgt guys. Bener2 enakk dipakenya tanpa pake moisturizer juga udh enak banget. Terus berasa lembab banget di kulit, nggak ada aromanya, dan wadahnya tuh enak banget dibawa travelling",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
carolinemonica,False,Super Star,5c1ac3063b351a3320fe2931,Jerawat;Flek;Kulit Kusam;Kulit Kombinasi,25 - 29 th,maybe,yes,5.0,5,5.0,4,review-android,2023-05-23T14:52:00.426Z,0,True,selain bananaboat yg aqua ini juga oke. cepet nyerap dikulit dan ga bikin jerawatan. texturenya cair mudah diblend dikulit. harganya lumayan dibanding bananaboat aqua,1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
romapardede685,False,Rising Star,6078f40ec156644da2aa3636,Kulit Kombinasi;Aging;Pori Besar;Komedo,< 18 th,yes,yes,5.0,5,5.0,5,review-android,2023-05-23T12:49:39.776Z,0,True,"produk yg ini sangat cocok, dan bagusss bangett. ini uda pembelian yang ke 5 kali utk produk  ini. memenang sebagus itu produk ini. semoga tetap bagus yaaa",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
sasabilaf697,False,Rising Star,5f073a57de9d404a2130fe3b,Kulit Normal;Aging;Dark Circle;Komedo,19 - 24 th,yes,yes,5.0,5,5.0,5,review-ios,2023-05-23T11:45:24.887Z,0,True,"kulit aku normal bagus bangettt pake ini ringann likee! pokoknya kalian harus cobaain deh produk ini, Sunscreen merupakan salah satu produk skincare yang penting digunakan sehari-hari. Jika kamu sedang cari produk tabir surya yang ringan di wajah, coba lirik COSRX Aloe Soothing Sun Cream SPF 50. Sunscreen Korea ini digadang sebagai sunscreen yang tidak bikin kusam dan white cast.",Less than 1 Week,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
nisakaa,False,Rising Star,6368fea4f2e5517e032b31bb,Kulit Kombinasi;Jerawat;Pori Besar;Kulit Kusam;Komedo,< 18 th,maybe,yes,5.0,5,5.0,5,review-android,2023-05-23T11:26:38.912Z,0,True,"ini bagusss sumpah, ada efek segernya gitu pas pake, cuma karna mukaku bruntusan tuh agak kurang kali ya soalnya kurang ringan tekstur nya di aku, TAPI ASLI INI ASLINYA BAGUS DEH KALO BUAT KULIT YANG KUSEM GT AJA",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
kunciru,False,Rising Star,5d9e56d0e3f22411f2ed2fcf,Kulit Berminyak;Jerawat;Kulit Kusam,19 - 24 th,yes,yes,5.0,5,5.0,5,review-ios,2023-05-23T04:28:12.143Z,0,True,"bagus banget dari segi tekstur, minim whitecase, cepet bgt nyerapnya, udah repurchase yang keduaaaa soanyaa sukaa banget habismya juga lamaa, ga bikin jerawatan juga tapi sayangnya kalo keringetan dia ga hold",6 Months - 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml,review_19048_12094-aloe-soothing-sun-cream-spf-50-pa.csv
